------------------------------------------------------------,,,,,,,,,,,,,,,
Pegasus - BAE Systems AI Labs,,,,,,,,,,,,,,,
Environment Data,,,,,,,,,,,,,,,
File created: 05/05/2017 15:53:23 (local),,,,,,,,,,,,,,,
------------------------------------------------------------,,,,,,,,,,,,,,,
Master Index,Session Index,Date (D/M/Y),Time (H:M:S),Vcc,Battery Voltage,Temperature (degC),Humidity (%),Pressure (hPa),Dust (pcs/litre),CO (ppm),CO2 (ppm),NH3 (ppm),O2(%),Sound (dB),Vibration (g)
12205,1389,18/04/2017,09:23:49,4.91,8.32,13.9,50,1026.09,38.89,0.67,1088,1.77,9.5,94.66,0.46
12206,1390,18/04/2017,09:23:59,4.91,8.37,13.9,50.1,1025.4,31.09,0.76,1088,1.93,9.5,120.49,0.63
12207,1391,18/04/2017,09:24:09,4.91,8.32,13.9,50.2,1025.58,29.53,0.82,1088,1.66,9.38,133.95,0.49
12208,1392,18/04/2017,09:24:19,4.91,8.31,13.9,50.1,1025.82,38.89,0.79,1088,1.98,9.5,136.58,1.18
12209,1393,18/04/2017,09:24:29,4.91,8.31,13.9,50.5,1026.52,31.87,0.77,1088,1.73,9.58,94.78,0.22
12210,1394,18/04/2017,09:24:39,4.91,8.33,13.9,50.6,1026.54,38.11,0.67,1088,1.86,9.36,95.15,0.42
12211,1395,18/04/2017,09:24:49,4.91,8.3,13.9,50.8,1026.79,37.33,0.72,1088,1.97,9.5,88.76,0.46
12212,1396,18/04/2017,09:24:59,4.91,8.28,13.9,51.1,1026.3,38.89,0.7,1088,1.67,9.46,90.28,0.34
12213,1397,18/04/2017,09:25:09,4.91,8.3,13.9,51.1,1025.87,34.21,0.7,1088,1.83,9.48,90.01,0.22
12214,1398,18/04/2017,09:25:19,4.91,8.26,13.9,51,1026.06,31.09,0.72,1088,1.85,9.5,98.3,0.3
12215,1399,18/04/2017,09:25:29,4.91,8.26,13.9,51,1026.66,31.87,0.67,1088,1.72,9.46,134.27,0.53
12216,1400,18/04/2017,09:25:39,4.91,8.24,13.8,50.9,1026.87,38.89,0.77,1088,1.92,9.49,102.62,0.38
12217,1401,18/04/2017,09:25:49,4.91,8.3,13.9,50.8,1026.92,37.33,0.67,1088,1.67,9.48,132.44,0.61
12218,1402,18/04/2017,09:25:59,4.91,8.26,13.8,50.9,1026.87,34.21,0.69,1088,1.76,9.43,98.65,0.27
12219,1403,18/04/2017,09:26:09,4.91,8.22,13.8,50.9,1026.84,29.53,0.7,1088,1.68,9.52,103.34,0.46
12220,1404,18/04/2017,09:26:19,4.91,8.27,13.8,50.9,1026.51,38.89,0.67,1088,1.84,9.43,106,0.47
12221,1405,18/04/2017,09:26:29,4.91,8.23,13.8,51,1026.29,37.33,0.76,1088,1.86,9.36,125.79,0.66
12222,1406,18/04/2017,09:26:39,4.91,8.21,13.8,51,1026.38,31.87,0.78,1088,1.73,9.58,136.72,0.86
12223,1407,18/04/2017,09:26:49,4.91,8.25,13.8,51.1,1026.62,38.11,0.71,1088,1.62,9.36,101.79,0.41
12224,1408,18/04/2017,09:27:00,4.94,8.28,13.8,51,1026.83,38.28,0.82,1088,1.37,9.43,111.43,0.45
12225,1409,18/04/2017,09:27:10,4.91,8.21,13.8,50.8,1026.82,31.87,0.76,1088,1.37,9.46,105.18,0.41
12226,1410,18/04/2017,09:27:20,4.91,8.21,13.8,50.8,1026.82,34.21,0.71,1088,1.27,9.48,133.4,0.76
12227,1411,18/04/2017,09:27:30,4.94,8.24,13.8,50.4,1026.6,34.36,0.89,1088,1.53,9.36,114.32,0.53
12228,1412,18/04/2017,09:27:40,4.91,8.22,13.8,50.2,1026.02,37.33,0.89,1088,1.28,9.48,120.85,0.51
12229,1413,18/04/2017,09:27:50,4.91,8.21,13.8,49.9,1025.65,31.09,0.89,1088,1.54,9.36,135.53,0.8
12230,1414,18/04/2017,09:28:00,4.91,8.2,13.8,49.7,1025.87,37.33,0.89,1088,1.37,9.43,135.74,0.64
12231,1415,18/04/2017,09:28:10,4.91,8.24,13.8,49.6,1026.54,31.87,0.85,1088,1.37,9.48,129.45,0.53
12232,1416,18/04/2017,09:28:20,4.91,8.2,13.8,49.5,1026.66,33.43,0.85,1088,1.42,9.48,118.11,0.55
12233,1417,18/04/2017,09:28:30,4.91,8.19,13.8,49.5,1026.67,38.11,0.93,1088,1.35,9.46,103.38,0.56
12234,1418,18/04/2017,09:28:40,4.94,8.22,13.8,49.8,1026.68,39.06,0.89,1088,1.52,9.47,136.58,1.02
12235,1419,18/04/2017,09:28:50,4.91,8.19,13.8,50,1026.69,31.87,0.93,1088,1.51,9.36,97.6,0.29
12236,1420,18/04/2017,09:29:00,4.91,8.19,13.8,50.1,1026.6,34.21,0.93,1088,1.28,9.43,87,0.25
12237,1421,18/04/2017,09:29:10,4.91,8.26,13.8,50.1,1026.67,39.66,0.76,1088,1.28,9.46,106.49,0.55
12238,1422,18/04/2017,09:29:20,4.91,8.23,13.8,50.1,1026.47,35.77,0.76,1088,1.41,9.43,136.72,0.67
12239,1423,18/04/2017,09:29:30,4.91,8.23,13.8,50.1,1026.19,39.66,0.83,1088,1.36,9.41,136.58,0.72
12240,1424,18/04/2017,09:29:40,4.91,8.2,13.8,50.1,1026.03,34.21,0.79,1088,1.36,9.58,104.42,0.7
12241,1425,18/04/2017,09:29:50,4.91,8.19,13.8,50,1025.73,38.89,0.93,1088,1.29,9.36,136.72,1.09
12242,1426,18/04/2017,09:30:00,4.91,8.16,13.8,49.8,1025.5,38.11,0.86,1088,1.52,9.49,103.99,0.42
12243,1427,18/04/2017,09:30:10,4.94,8.18,13.8,49.5,1025.57,38.28,0.85,1088,1.2,9.48,98.85,0.39
12244,1428,18/04/2017,09:30:20,4.91,8.19,13.9,49,1025.67,35.77,0.93,1088,1.18,9.48,110.46,0.5
12245,1429,18/04/2017,09:30:30,4.91,8.18,13.9,48.6,1025.85,31.87,0.89,1088,1.36,9.41,121.54,0.57
12246,1430,18/04/2017,09:30:40,4.91,8.21,13.9,48.1,1026.25,38.11,0.86,1088,1.17,9.46,86.27,0.24
12247,1431,18/04/2017,09:30:50,4.94,8.2,13.9,47.8,1026.42,32.01,1.07,1088,1.2,9.5,115.64,0.43
12248,1432,18/04/2017,09:31:00,4.91,8.19,13.9,47.2,1026.64,38.11,0.97,1088,1.29,9.37,103.81,0.57
12249,1433,18/04/2017,09:31:10,4.94,8.2,13.9,46.9,1026.79,38.28,0.97,1088,1.12,9.37,105.4,0.32
12250,1434,18/04/2017,09:31:20,4.94,8.24,13.9,46.7,1026.71,39.06,0.97,1088,1.27,9.36,109.82,0.43
12251,1435,18/04/2017,09:31:30,4.91,8.25,13.9,46.6,1026.72,38.89,0.87,1088,1.2,9.46,136.58,0.73
12252,1436,18/04/2017,09:31:40,4.91,8.21,13.9,46.4,1026.72,35.77,1.04,1088,1.15,9.48,106,0.4
12253,1437,18/04/2017,09:31:50,4.94,8.21,13.9,46.2,1026.58,39.84,1.07,1088,1.16,9.48,108.4,0.28
12254,1438,18/04/2017,09:32:00,4.91,8.2,13.9,46.1,1026.7,34.21,1.07,1088,1.31,9.38,98.75,0.26
12255,1439,18/04/2017,09:32:10,4.94,8.26,13.9,46,1026.64,39.84,1.04,1088,1.21,9.47,100.89,0.27
12256,1440,18/04/2017,09:32:20,4.94,8.23,13.9,46.1,1026.61,38.28,1.04,1088,1.23,9.41,99.32,0.5
12257,1441,18/04/2017,09:32:30,4.91,8.29,13.9,46.2,1026.53,38.89,0.97,1088,1.03,9.34,101.46,0.31
12258,1442,18/04/2017,09:32:40,4.94,8.24,13.9,46.3,1026.7,39.84,1.04,1088,1.03,9.43,106.33,0.28
12259,1443,18/04/2017,09:32:50,4.94,8.24,13.9,46.4,1026.61,34.36,1.02,1088,1.1,9.37,93.85,0.26
12260,1444,18/04/2017,09:33:00,4.94,8.23,13.9,46.5,1026.55,34.36,0.89,1088,1.22,9.41,95.47,0.29
12261,1445,18/04/2017,09:33:10,4.91,8.3,13.9,46.7,1026.54,31.87,0.97,1088,1.02,9.35,98.51,0.33
12262,1446,18/04/2017,09:33:20,4.94,8.27,13.9,46.8,1026.52,35.93,0.95,1088,1.27,9.35,103.46,0.28
12263,1447,18/04/2017,09:33:30,4.94,8.28,13.9,46.9,1026.6,34.36,0.97,1088,1.27,9.41,97.99,0.41
12264,1448,18/04/2017,09:33:40,4.94,8.31,13.9,46.9,1026.47,39.06,1.07,1088,1.09,9.37,98.33,0.27
12265,1449,18/04/2017,09:33:50,4.94,8.31,14,47.1,1026.51,34.36,0.97,1088,0.99,9.37,100.22,0.3
12266,1450,18/04/2017,09:34:00,4.94,8.31,13.9,47.1,1026.59,39.06,0.95,1088,1.26,9.31,102.85,0.3
12267,1451,18/04/2017,09:34:10,4.94,8.29,13.9,47.2,1026.52,39.06,1.03,1088,1.09,9.47,101.08,0.29
12268,1452,18/04/2017,09:34:20,4.96,8.28,13.9,47.4,1026.51,34.52,0.97,1088,1.26,9.35,97.06,0.33
12269,1453,18/04/2017,09:34:30,4.94,8.36,13.9,47.6,1026.46,34.36,0.86,1088,1.1,9.31,100.12,0.3
12270,1454,18/04/2017,09:34:40,4.94,8.28,13.9,47.8,1026.36,32.01,0.94,1088,1.1,9.47,99.76,0.26
12271,1455,18/04/2017,09:34:50,4.94,8.33,13.9,48.1,1026.34,34.36,0.86,1088,1.24,9.35,98.4,0.23
12272,1456,18/04/2017,09:35:00,4.91,8.26,13.9,48.1,1026,39.66,0.85,1088,1.24,9.35,112.31,0.34
12273,1457,18/04/2017,09:35:10,4.91,8.3,13.9,48,1026.48,34.21,0.91,1088,1.17,9.37,108.8,0.44
12274,1458,18/04/2017,09:35:20,4.94,8.27,13.9,47.9,1026.18,35.93,0.86,1088,1.1,9.31,98.51,0.39
12275,1459,18/04/2017,09:35:30,4.94,8.32,13.9,47.9,1026.41,38.28,0.94,1088,1.27,9.35,104.3,0.41
12276,1460,18/04/2017,09:35:40,4.94,8.27,13.9,48,1026.29,39.84,0.95,1088,1.1,9.31,94.07,0.28
12277,1461,18/04/2017,09:35:50,4.91,8.27,13.9,47.9,1026.29,35.77,0.86,1088,1.27,9.36,100.84,0.33
12278,1462,18/04/2017,09:36:00,4.91,8.23,13.9,47.9,1026.42,38.89,0.94,1088,1.1,9.43,121.24,0.41
12279,1463,18/04/2017,09:36:10,4.94,8.27,13.9,47.8,1026.46,39.06,0.85,1088,1.17,9.47,110.11,0.35
12280,1464,18/04/2017,09:36:20,4.94,8.32,13.9,47.8,1026.41,39.06,0.86,1088,1.1,9.36,99.92,0.3
12281,1465,18/04/2017,09:36:30,4.94,8.26,13.9,47.8,1026.43,32.01,0.94,1088,1.12,9.43,103.9,0.43
12282,1466,18/04/2017,09:36:40,4.94,8.25,13.9,48,1026.49,39.06,0.89,1088,1.1,9.41,95.92,0.3
12283,1467,18/04/2017,09:36:50,4.94,8.21,13.9,48.1,1026.45,34.36,0.94,1088,1.24,9.41,123.65,0.45
12284,1468,18/04/2017,09:37:00,4.91,8.25,13.9,48.1,1026.45,34.21,0.89,1088,1.07,9.43,102.57,0.4
12285,1469,18/04/2017,09:37:10,4.94,8.26,13.9,48.4,1026.36,39.06,0.97,1088,1.11,9.43,104.93,0.33
12286,1470,18/04/2017,09:37:20,4.94,8.29,13.9,48.6,1026.53,32.01,0.95,1088,1.11,9.47,95.47,0.39
12287,1471,18/04/2017,09:37:30,4.94,8.25,13.9,48.7,1026.49,33.58,0.93,1088,1.28,9.31,121.98,0.6
12288,1472,18/04/2017,09:37:40,4.91,8.24,13.9,48.5,1026.74,31.09,0.86,1088,1.39,9.43,106.73,0.37
12289,1473,18/04/2017,09:37:50,4.94,8.25,13.9,48,1026.71,29.67,0.89,1088,1.66,9.35,97.06,0.32
12290,1474,18/04/2017,09:38:00,4.91,8.23,13.9,47.7,1026.79,37.33,0.95,1088,1.33,9.46,129.67,0.46
